股票代码,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率,is_trading_day
601528,6.5,6.59,6.6,6.47,57741,36800080.0,2.0,1.54,0.1,0.95,1
601528,6.58,6.73,6.77,6.56,119231,77918734.0,3.19,2.12,0.14,1.96,1
601528,6.75,6.69,6.77,6.67,60842,39759757.0,1.49,-0.59,-0.04,1.0,1
601528,6.7,6.71,6.72,6.63,72677,47234877.0,1.35,0.3,0.02,1.2,1
601528,6.73,6.69,6.75,6.65,57037,37231427.0,1.49,-0.3,-0.02,0.94,1
601528,6.68,6.6,6.68,6.59,58456,37665670.0,1.35,-1.35,-0.09,0.96,1
601528,6.59,6.59,6.67,6.58,59703,38471508.0,1.36,-0.15,-0.01,0.98,1
601528,6.6,6.55,6.6,6.5,59047,37551431.0,1.52,-0.61,-0.04,0.97,1
601528,6.56,6.69,6.69,6.53,80415,51742696.0,2.44,2.14,0.14,1.33,1
601528,6.71,7.0,7.33,6.67,369834,253719145.0,9.87,4.63,0.31,6.09,1
601528,7.01,7.08,7.14,6.95,217958,149562523.0,2.71,1.14,0.08,3.59,1
601528,7.08,7.16,7.23,7.03,192059,133631273.0,2.82,1.13,0.08,3.16,1
601528,7.13,7.59,7.68,7.13,447920,325380693.0,7.68,6.01,0.43,7.38,1
601528,7.68,7.6,8.04,7.38,576405,436481250.0,8.7,0.13,0.01,9.5,1
601528,7.73,7.32,7.76,7.14,525303,377891859.0,8.16,-3.68,-0.28,8.66,1
601528,7.26,7.2,7.28,7.15,200683,140924553.0,1.78,-1.64,-0.12,3.31,1
