股票代码,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率,is_trading_day
600919,10.01,10.05,10.08,9.9,976011,711910480.0,1.8,0.4,0.04,0.66,1
600919,10.06,10.32,10.33,10.02,1392681,1042252782.0,3.08,2.69,0.27,0.95,1
600919,10.34,10.34,10.42,10.28,836535,632107770.0,1.36,0.19,0.02,0.57,1
600919,10.34,10.37,10.4,10.27,667704,503603183.0,1.26,0.29,0.03,0.45,1
600919,10.36,10.32,10.4,10.28,670151,504787830.0,1.16,-0.48,-0.05,0.46,1
600919,10.32,10.18,10.34,10.16,734201,548421266.0,1.74,-1.36,-0.14,0.5,1
600919,10.15,10.28,10.33,10.15,687113,515050718.0,1.77,0.98,0.1,0.47,1
600919,10.31,10.36,10.36,10.21,508451,381531052.0,1.46,0.78,0.08,0.35,1
600919,10.36,10.4,10.4,10.32,508773,384819657.0,0.77,0.39,0.04,0.35,1
600919,10.41,10.29,10.44,10.28,982795,742537906.0,1.54,-1.06,-0.11,0.67,1
600919,10.31,10.33,10.36,10.28,604661,455227867.0,0.78,0.39,0.04,0.41,1
600919,10.32,10.34,10.38,10.28,523609,394703346.0,0.97,0.1,0.01,0.36,1
600919,10.34,10.31,10.44,10.27,774297,583763032.0,1.64,-0.29,-0.03,0.53,1
600919,10.32,10.31,10.36,10.27,593005,445466441.0,0.87,0.0,0.0,0.4,1
600919,10.38,10.25,10.4,10.16,1067821,798965227.0,2.33,-0.58,-0.06,0.73,1
600919,10.25,10.18,10.33,10.18,637769,476345623.0,1.46,-0.68,-0.07,0.43,1
