股票代码,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率,is_trading_day
601997,9.96,9.95,9.98,9.88,138868,76064798.0,1.01,0.0,0.0,0.39,1
601997,9.95,10.06,10.09,9.94,203956,113387969.0,1.51,1.11,0.11,0.57,1
601997,10.08,10.03,10.1,10.01,115602,64269473.0,0.89,-0.3,-0.03,0.32,1
601997,10.03,10.02,10.05,9.98,92801,51325292.0,0.7,-0.1,-0.01,0.26,1
601997,10.05,10.01,10.06,10.01,92602,51349292.0,0.5,-0.1,-0.01,0.26,1
601997,10.01,9.94,10.03,9.94,64705,35619695.0,0.9,-0.7,-0.07,0.18,1
601997,9.95,9.96,9.99,9.92,89180,49005252.0,0.7,0.2,0.02,0.25,1
601997,9.96,9.92,9.96,9.87,87100,47555344.0,0.9,-0.4,-0.04,0.24,1
601997,9.92,10.01,10.01,9.92,88505,48652100.0,0.91,0.91,0.09,0.25,1
601997,10.01,10.06,10.12,9.94,163208,90952405.0,1.8,0.5,0.05,0.46,1
601997,10.06,10.03,10.06,9.99,92258,51122887.0,0.7,-0.3,-0.03,0.26,1
601997,10.01,10.08,10.13,10.01,117842,65747503.0,1.2,0.5,0.05,0.33,1
601997,10.08,10.1,10.13,10.02,104767,58472010.0,1.09,0.2,0.02,0.29,1
601997,10.12,10.12,10.13,10.08,120500,67466212.0,0.5,0.2,0.02,0.34,1
601997,10.17,10.08,10.17,10.06,170492,95634067.0,1.09,-0.4,-0.04,0.48,1
601997,10.08,10.06,10.1,10.05,106234,59227012.0,0.5,-0.2,-0.02,0.3,1
