股票代码,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率,is_trading_day
601229,18.81,18.79,18.81,18.7,215743,127245777.0,0.59,0.0,0.0,0.16,1
601229,18.77,18.96,19.0,18.77,280194,167116140.0,1.22,0.9,0.17,0.2,1
601229,18.98,18.93,19.03,18.91,201580,120543904.0,0.63,-0.16,-0.03,0.15,1
601229,18.93,18.91,18.98,18.91,140014,83588746.0,0.37,-0.11,-0.02,0.1,1
601229,18.96,18.96,19.0,18.89,157292,94082089.0,0.58,0.26,0.05,0.11,1
601229,18.93,18.84,18.96,18.84,154945,92102281.0,0.63,-0.63,-0.12,0.11,1
601229,18.89,18.81,18.91,18.81,155420,92298118.0,0.53,-0.16,-0.03,0.11,1
601229,18.81,18.79,18.84,18.72,171480,101241109.0,0.64,-0.11,-0.02,0.12,1
601229,18.79,18.96,18.96,18.77,164116,97476926.0,1.01,0.9,0.17,0.12,1
601229,18.96,19.03,19.08,18.91,287138,172248539.0,0.9,0.37,0.07,0.21,1
601229,19.03,19.0,19.05,18.93,142566,85396876.0,0.63,-0.16,-0.03,0.1,1
601229,18.98,19.0,19.05,18.96,134289,80607208.0,0.47,0.0,0.0,0.1,1
601229,19.0,19.1,19.1,18.96,141709,85126546.0,0.74,0.53,0.1,0.1,1
601229,19.08,19.12,19.12,19.05,158548,95687035.0,0.37,0.1,0.02,0.11,1
601229,19.17,19.1,19.19,19.08,211759,128201733.0,0.58,-0.1,-0.02,0.15,1
601229,19.12,18.98,19.12,18.98,244923,147225680.0,0.73,-0.63,-0.12,0.18,1
