股票代码,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率,is_trading_day
601818,4.97,4.94,4.97,4.92,1167799,354648952.0,1.01,-0.6,-0.03,0.28,1
601818,4.94,5.01,5.02,4.94,1478185,457051539.0,1.62,1.42,0.07,0.36,1
601818,5.02,5.0,5.03,5.0,933059,290734471.0,0.6,-0.2,-0.01,0.23,1
601818,5.01,4.98,5.02,4.98,714830,220865052.0,0.8,-0.4,-0.02,0.17,1
601818,4.99,4.98,5.01,4.97,557392,171886820.0,0.8,0.0,0.0,0.13,1
601818,4.98,4.95,4.99,4.94,836250,255635171.0,1.0,-0.6,-0.03,0.2,1
601818,4.95,4.95,4.97,4.94,656026,200329827.0,0.61,0.0,0.0,0.16,1
601818,4.95,4.96,4.96,4.94,408165,124490237.0,0.4,0.2,0.01,0.1,1
601818,4.96,4.99,4.99,4.95,650629,199745473.0,0.81,0.6,0.03,0.16,1
601818,4.99,4.97,5.02,4.96,1209375,373805816.0,1.2,-0.4,-0.02,0.29,1
601818,4.97,4.96,4.97,4.95,728135,222568618.0,0.4,-0.2,-0.01,0.18,1
601818,4.96,4.99,5.0,4.93,1422439,435247656.0,1.41,0.6,0.03,0.34,1
601818,4.98,4.99,4.99,4.96,641476,197609316.0,0.6,0.0,0.0,0.16,1
601818,4.99,5.0,5.01,4.98,771788,238893886.0,0.6,0.2,0.01,0.19,1
601818,5.02,4.98,5.02,4.98,986794,305021768.0,0.8,-0.4,-0.02,0.24,1
601818,4.99,4.97,4.99,4.96,569999,175309111.0,0.6,-0.2,-0.01,0.14,1
